username,business_category_name,follower_count,following_count,is_verified,is_private,highlight_reel_count,external_url,media_count,likes_average_count,comments_average_count
meowwmimi,Creators & Celebrities,1067,995,False,False,12,,508,76.91666666666667,3.5833333333333335
ozge_dagli01,,1,6,False,True,0,,3,0,0
abudhabiimages,Home Services,12948,2897,False,False,2,,533,722.6666666666666,60.333333333333336
californiadimas,,1294,1769,False,False,1,,10,82.7,3.6
justurphone,,3,27,False,False,0,,4,8.75,0.25
robynwattvisuals,Creators & Celebrities,1178,1234,False,False,9,,266,23.166666666666668,0.4166666666666667
tigerlilyyyyy,General Interest,1114,807,False,False,23,,808,71.91666666666667,5.0
xinery_,Creators & Celebrities,454,285,False,False,0,,114,122.83333333333333,6.833333333333333
nomanzulfiqar,,553,4766,False,False,0,,57,57.833333333333336,2.1666666666666665
city__features,,6432,1813,False,False,0,,4441,278.4166666666667,5.0
ethan.bn,,734,740,False,True,0,,5,0,0
tob.official_,General Interest,733,887,False,False,0,https://www.youtube.com/channel/UCHqUW_C-Xj34hRgiW3698dQ,51,99.0,11.583333333333334
dissidentvision,,430,387,False,True,0,,474,0,0
fizaanazir,,1048,863,False,False,1,,100,115.58333333333333,7.0
llemaka,,567,783,False,False,0,,694,65.58333333333333,2.25
guruzphotography,,242,1588,False,False,0,,30,110.66666666666667,5.083333333333333
ingenuous.perspectives,General Interest,340,531,False,False,0,https://viewfromthetower.smugmug.com/KMP-Home,79,56.916666666666664,2.4166666666666665
thomas_isthe_bombest,,753,893,False,False,7,,297,69.08333333333333,4.416666666666667
toneetr,,216,415,False,False,0,,120,62.25,3.3333333333333335
sa.bold,Creators & Celebrities,747,426,False,False,1,http://www.samuelbold.com/,40,91.33333333333333,5.416666666666667
daysliketheseweddings,Creators & Celebrities,628,1456,False,False,0,http://www.dayslikethesephotography.com/,78,75.0,6.666666666666667
drag0ndrag0n,,551,4086,False,False,0,http://advisors.td.com/roel.olay/,709,64.75,1.8333333333333333
jeffrey.foo,Creators & Celebrities,1539,1413,False,False,0,,424,154.58333333333334,6.416666666666667
romaindargelosse,,338,2501,False,False,2,,181,76.83333333333333,5.0
anthonyho82,Home Services,370,980,False,False,0,,373,46.416666666666664,5.5
zahrilblaze,,206,270,False,True,0,,211,0,0
lorenzarguelles,Creators & Celebrities,702,693,False,False,6,,989,89.5,4.583333333333333
healingphotography,,2364,7461,False,False,0,,60,237.58333333333334,6.333333333333333
ruperthohwieler,,273,326,False,False,0,,56,48.666666666666664,1.5833333333333333
__p_z_pix,Creators & Celebrities,297,791,False,False,3,https://www.flickr.com/photos/pzpix/,164,79.75,5.0
nilicaptures,General Interest,129,26,False,False,2,,53,79.5,5.583333333333333
under5k.pix,,10,56,False,True,0,,37,0,0
visualritualsmedia,Creators & Celebrities,230,253,False,False,2,http://bit.ly/2R9SXDq,35,49.583333333333336,4.0
josephorchardphotography,Creators & Celebrities,550,1549,False,False,0,http://www.orchardphotography.com/,218,79.0,2.0833333333333335
cristianocubano,General Interest,1143,697,False,False,2,http://cristianvaldesdesign.com/,240,160.41666666666666,10.75
wesdobbs,,257,604,False,False,0,,625,33.666666666666664,4.333333333333333
axl_santizo,,316,749,False,True,0,,46,0,0
torastagraphy,General Interest,8272,1177,False,False,1,http://toraphy.wp.xdomain.jp/,457,887.6666666666666,7.916666666666667
sasaki.32sp,,744,963,False,False,0,,227,94.66666666666667,1.8333333333333333
teddy_a.gram,,1265,680,False,False,2,,392,268.9166666666667,14.583333333333334
tos_photography,,124,1941,False,False,0,,5,98.2,6.2
herrmann.the.germann,,399,482,False,True,0,,184,0,0
sabronoohnoyoyo,,1296,1152,False,True,0,https://open.spotify.com/user/sabby.2105,84,0,0
ritaalesiphotography,,649,586,False,False,0,https://m.facebook.com/rita.comesalesi,122,338.5,8.416666666666666
sunstone_,Creators & Celebrities,212,138,False,False,0,http://drawengs.wixsite.com/home,90,61.75,2.8333333333333335
_rryukk_,General Interest,18,188,False,False,0,,15,39.416666666666664,3.5
bay.hk,Creators & Celebrities,1138,709,False,False,8,http://bayhongkai.wixsite.com/mysite,280,191.83333333333334,6.833333333333333
itskevvy,,1333,283,False,False,0,,0,0,0
ohbaddestxb,Creators & Celebrities,1001,803,False,False,2,https://youtu.be/jqpe5NjRCTI,394,157.75,6.75
0carefree_photography0,,48,101,False,False,0,,14,10.083333333333334,0.16666666666666666
chemolozano,,346,379,False,False,0,https://twitter.com/ChemoLozano,277,39.416666666666664,1.25
docshotphotos,,3836,6334,False,False,4,,2659,63.583333333333336,2.25
jenamacmac,,1518,471,False,False,20,,383,181.0,28.833333333333332
el____ci,,3237,1275,False,False,1,,1627,170.08333333333334,9.666666666666666
joeshellyy,,1214,2524,False,False,2,,97,177.5,15.25
filmjonez,General Interest,606,1195,False,False,0,https://www.etsy.com/shop/TheNebulaCameraShop,257,64.91666666666667,2.3333333333333335
senpapi.jj,Creators & Celebrities,3594,2985,False,False,4,,39,275.1666666666667,16.5
_creativeadmiral,General Interest,125,246,False,False,1,,55,62.0,5.416666666666667
pvp3_,General Interest,4974,690,False,False,0,http://kefalonianbeaches.com/,381,596.6666666666666,58.083333333333336
christoffer_cederquist,General Interest,1236,1251,False,False,0,,677,163.83333333333334,7.583333333333333
nyc.from.my.eyes,,19388,7273,False,False,18,,379,910.75,9.916666666666666
mricestorm,Creators & Celebrities,1405,3596,False,False,16,http://instagram.com/mricestorm,251,31.666666666666668,2.4166666666666665
31views,,492,2179,False,False,0,http://31views-magazine.com/,18,109.08333333333333,2.75
laianebandeira_fotografia,Creators & Celebrities,2422,2713,False,False,3,,668,114.83333333333333,5.0
x_w_b,Creators & Celebrities,280,214,False,False,0,,39,97.25,7.916666666666667
ludaarce,,3041,3418,False,False,3,https://m.soundcloud.com/whoisfatsoe/episode-05-part-02-the-important-thing-you-need-to-travel-w-mima-arce,2073,58.333333333333336,1.4166666666666667
ihamfred,Creators & Celebrities,475,4804,False,False,1,,8,148.5,8.25
shazleenshuhaimy,,6840,751,False,False,33,,384,187.41666666666666,17.916666666666668
lady_crimson,Creators & Celebrities,765,3561,False,False,4,,610,95.41666666666667,5.333333333333333
carlospimentel__,Creators & Celebrities,2127,961,False,False,11,https://www.storiesbylight.be/workshops,188,299.0,19.0
usualsuspekt,Creators & Celebrities,1182,902,False,False,5,,445,238.75,12.5
alayaoni,Creators & Celebrities,609,1630,False,False,0,http://society6.com/alayaoni,543,96.16666666666667,5.083333333333333
anferneetran,Personal Goods & General Merchandise Stores,558,333,False,False,2,,73,106.5,12.5
linaixia,Creators & Celebrities,271,225,False,False,1,http://youtube.com/thatduckface,105,72.16666666666667,5.75
kechingz,,595,805,False,False,4,,302,109.75,7.416666666666667
clickedbyhumans,,1835,2906,False,False,1,https://www.popxo.com/2018/11/this-festive-season-give-yourself-a-major-smartphone-upgrade/?track_code=AEeb5t29Ktx4W0JycW&u_id=396569&ia=0,182,110.41666666666667,2.6666666666666665
adam_trashcan,,361,451,False,False,0,,49,75.16666666666667,2.5
bynumdesign,,1898,3514,False,False,2,http://www.bynumdesignportfolio.com/,684,82.91666666666667,2.75
_mister.han,General Interest,2158,1330,False,False,2,,931,151.33333333333334,3.4166666666666665
sad_dmitriy,General Interest,1591,4458,False,False,10,,76,140.33333333333334,4.833333333333333
pixselfoto,,199,907,False,False,2,,79,24.0,0.75
jennifer_duan,,750,566,False,True,0,,33,0,0
visualinspiredphotos,General Interest,9209,6369,False,False,0,https://ibotta.com/r/ugwlcwn,79,587.25,8.0
wuya_33,,35,200,False,False,0,,40,2.25,0.16666666666666666
lyte_house,,0,158,False,True,0,,0,0,0
patography1,Creators & Celebrities,502,634,False,False,4,,13,108.83333333333333,2.1666666666666665
hdr,Creators & Celebrities,2430,742,False,False,6,,121,376.3333333333333,29.25
natashawent,,1042,804,False,True,0,,118,0,0
rosinenente,,704,7497,False,False,0,,40,143.58333333333334,4.166666666666667
mitchell_shen,,920,3210,False,False,0,http://www.mitchellshen.com/,961,82.58333333333333,5.833333333333333
joshuajball,,990,890,False,False,27,,120,101.66666666666667,4.666666666666667
simchubi,,986,838,False,False,5,,107,153.83333333333334,7.416666666666667
myworldsdestinations,,11,47,False,False,0,,1,16.0,3.0
aya.tamaki,,454,440,False,True,0,http://www.instagram.com/carrieqshi,14,0,0
khairuliirwan,Creators & Celebrities,877,2447,False,False,3,http://be.net/khairuliirwan,15,91.58333333333333,1.8333333333333333
joshua2588,,776,4769,False,False,3,,893,71.5,3.0833333333333335
fittysense,,4503,347,False,False,2,http://instagram.com/khairulazmas,255,591.6666666666666,11.583333333333334
pureyoo,Creators & Celebrities,717,1130,False,False,0,http://www.glischdacaduff.com/,108,254.0,10.916666666666666
kamelia330,,882,3881,False,False,0,,203,26.666666666666668,0.5833333333333334
victoria_vcat,,116,299,False,False,1,,26,26.75,1.9166666666666667
nazarethymathieu,,2311,4456,False,False,5,http://nazarethy24.Sarahah.com/,160,111.0,4.916666666666667
jasha.ptc,,378,552,False,True,0,,10,0,0
vfr_uwcsea,,118,337,False,False,0,,1,44.0,0.0
oba_adeyeye,,934,836,False,True,0,,3,0,0
nived_agarwal,,761,748,False,True,0,,32,0,0
hehsssxjdndd,General Interest,43,60,False,False,0,,0,0,0
live_young6969,,34,142,False,False,0,,22,43.583333333333336,3.6666666666666665
shaleigh.harrington,Creators & Celebrities,2306,1370,False,False,1,,206,655.3333333333334,16.75
lmwswy9154,,308,2321,False,False,0,,66,30.75,1.0833333333333333
nickmarshallphotography,,909,7423,False,False,0,,94,97.33333333333333,5.833333333333333
saurabs_viewfinder,,108,747,False,False,0,https://www.facebook.com/Saurab-Photography-422353294511647/,14,57.0,4.5
im507_,,59,247,False,False,0,,133,4.916666666666667,0.25
dariopin_,General Interest,2726,2749,False,False,21,https://www.facebook.com/Dario.Pindad,78,145.58333333333334,8.25
taztakesphotos,Creators & Celebrities,957,2266,False,False,5,http://www.facebook.com/taztakesphotos,586,54.75,1.0
ohhfiras,General Interest,3367,4708,False,False,7,,570,153.5,9.833333333333334
capturingeverydaymagic,,638,6755,False,False,0,,65,75.41666666666667,2.5833333333333335
lens_laflare,,314,1444,False,False,9,http://bit.ly/LaFleur_youtube,624,37.416666666666664,2.8333333333333335
carlosvargas_fotografia,Creators & Celebrities,1341,7428,False,False,2,,106,69.75,2.1666666666666665
____chloesphotography____,,127,599,False,False,0,,23,37.416666666666664,2.9166666666666665
we.capture.the.moment,Non-Profits & Religious Organizations,340,1686,False,False,0,,95,88.41666666666667,4.416666666666667
paradoxdaily,,804,1542,False,False,0,,55,33.083333333333336,1.8333333333333333
kobbycliq,Personal Goods & General Merchandise Stores,1970,7475,False,False,0,http://gmail.com/,195,49.583333333333336,0.5
shally_.photography,,138,333,False,False,0,,40,25.916666666666668,2.5
whitworth_jr,,49,600,False,False,0,,18,9.583333333333334,0.08333333333333333
kelsieriza,,247,1181,False,False,0,,222,23.583333333333332,1.8333333333333333
fabiocapture,Creators & Celebrities,995,1019,False,False,0,,319,137.16666666666666,9.25
ahmethamdiu,,2107,678,False,True,0,,388,0,0
phoebeyhc,,830,779,False,True,0,http://vsco.co/pbxchan,159,0,0
lukehford,,1274,832,False,False,1,,174,112.75,4.0
i.am.mattcombs,Creators & Celebrities,1540,746,False,False,3,,142,203.33333333333334,11.5
briandewyeaphoto,Creators & Celebrities,104,285,False,False,0,http://www.briandewyeaphotography.com/,85,49.916666666666664,1.4166666666666667
florence_mintu_,,936,3567,False,True,0,,159,0,0
crispytwinki3_photography_,,342,1765,False,False,0,,350,55.916666666666664,2.5
photodronerd,General Interest,620,804,False,False,0,,87,89.16666666666667,3.1666666666666665
shotz_featured,,0,3,False,False,0,,0,0,0
theodpage,General Interest,1351,7428,False,False,0,http://www.facebook.com/theodpage,202,79.58333333333333,2.75
aaditya.photography,Creators & Celebrities,448,197,False,False,6,,118,129.66666666666666,8.5
atalanta_photos,,1818,3479,False,False,1,https://youtu.be/eIPyLxWam8Q,89,220.08333333333334,5.666666666666667
mingzzis,Creators & Celebrities,3031,456,False,False,4,https://www.youtube.com/watch?v=CH6W4O85O5g&t=65s,406,112.83333333333333,3.4166666666666665
naktinggistore.kl,,223,2044,False,False,0,,75,18.0,1.0
danie_torres_,,201,1373,False,False,0,,2,184.0,27.0
dylan_film,Creators & Celebrities,1442,383,False,False,3,https://youtu.be/rz3eNc4Aq6M,126,226.75,8.666666666666666
shutterxgrapher,Creators & Celebrities,814,784,False,False,1,http://ejpereira93.wixsite.com/ethanxpereira,273,83.25,2.4166666666666665
27thgram,Creators & Celebrities,1220,3098,False,False,5,,229,157.41666666666666,4.75
kayanphotographs,General Interest,503,484,False,False,4,https://www.behance.net/NgKaYan,73,122.0,5.25
yahyah.photography,,109,200,False,True,0,,15,0,0
zimprotraitz,General Interest,2685,3621,False,False,8,,63,165.41666666666666,0.75
killthepixels,,60,220,False,False,0,,17,55.75,1.6666666666666667
hcirloow,Creators & Celebrities,111,445,False,False,0,http://instagram.com/maia.wool,23,66.83333333333333,5.916666666666667
tylerharvey,Creators & Celebrities,1019,1701,False,False,5,http://tylerharveyphotography.com/,501,243.25,7.0
ethanharvs,,797,1020,False,True,0,,43,0,0
megane.cortes,,3379,5169,False,True,0,https://www.instagram.com/meganecortes.d/,31,0,0
tsai_hung_feng,Publishers,402,1222,False,False,0,https://m.youtube.com/channel/UCbf_o7GTP0J6_w3Y-awgt2g,139,52.0,3.5833333333333335
kristenephotographe,,1263,1534,False,False,0,,184,46.666666666666664,3.9166666666666665
epique_visual_designs,,822,4431,False,False,1,,68,81.16666666666667,5.25
serendipia_photo80,,786,2575,False,False,0,,178,145.75,5.5
daniel_brito_photography,Creators & Celebrities,1015,3182,False,False,6,,167,64.41666666666667,3.0
janetkylaa,,1265,843,False,True,0,,195,0,0
7twenty7photography,Creators & Celebrities,60,244,False,False,0,,39,33.5,2.1666666666666665
jesseshorlandphotography,General Interest,10300,989,False,False,0,,129,1197.6666666666667,5.583333333333333
another___earth,Non-Profits & Religious Organizations,373,2246,False,False,1,,93,83.33333333333333,4.75
xavier_loza,,477,2799,False,False,0,,76,36.916666666666664,3.1666666666666665
vanessa_truter,Professional Services,420,2577,False,False,0,https://www.facebook.com/ApexPhotographicStudio/,349,100.25,3.0833333333333335
nationaltrippics,,116,3214,False,True,0,,49,0,0
naturanium.youtube,Content & Apps,1400,7461,False,False,3,https://www.youtube.com/channel/UCHhizoNB0KpW7oBcODkNvKA/featured?view_as=subscriber,269,66.41666666666667,2.9166666666666665
sgdleman,,154,255,False,False,0,,79,28.5,2.5
madebyamoah,Creators & Celebrities,715,951,False,False,0,,52,178.5,5.0
florist__gump,,71,131,False,False,0,,101,29.25,2.25
acapulcojoerg,,1109,5566,False,False,2,,2128,39.083333333333336,1.75
v50_o,,1447,5941,False,False,0,,10,92.3,10.4
muddy.allen,Creators & Celebrities,1726,1598,False,False,1,,614,278.1666666666667,16.583333333333332
alyssum_montanum_,,532,988,False,False,0,,770,57.416666666666664,2.6666666666666665
vbunnagphotography,Creators & Celebrities,3164,3326,False,False,0,http://www.vbunnagphotography.com/,192,643.5,87.41666666666667
cohenmanny,Local Events,484,1246,False,False,6,http://mannycohen.net/,93,95.58333333333333,3.5833333333333335
awkward_look,,1431,959,False,False,3,https://www.singaporemagicshows.com/edward-loke-singapore-magician,387,238.5,8.166666666666666
ashleyynam,,1042,780,False,True,0,,12,0,0
k_pgy,,198,270,False,False,2,,76,82.91666666666667,3.75
julietb.photography,Creators & Celebrities,319,505,False,False,0,https://www.youtube.com/user/Jsbqwert,11,117.36363636363636,2.3636363636363638
creative_dev,,1965,1949,False,False,0,,92,210.41666666666666,10.416666666666666
isaacsmiley,,862,1447,False,False,0,,0,0,0
walkervisual,Creators & Celebrities,849,605,False,False,0,,378,79.83333333333333,3.6666666666666665
vizhuals,Creators & Celebrities,545,2488,False,False,0,,91,126.0,7.666666666666667
walker_artistica,Creators & Celebrities,933,991,False,False,7,http://wlkrart.darkroom.tech/,1134,133.5,14.083333333333334
photogbytarik,Creators & Celebrities,1189,2077,False,False,0,http://www.oh-brother.co.uk/london-underground-night-tube/,309,59.083333333333336,3.5
code._.west,General Interest,407,919,False,False,11,http://www.codewestphotography.com/,347,48.166666666666664,4.666666666666667
amyybold,,732,873,False,True,0,,3,0,0
jessdam_one,Creators & Celebrities,1728,980,False,False,8,,306,65.91666666666667,6.25
katieshannonday,Creators & Celebrities,1111,975,False,False,4,,114,255.75,7.416666666666667
lilylew.photo,,1878,4779,False,False,3,,63,215.5,3.25
mahirbose,,889,1586,False,True,0,,0,0,0
angeewsch,Creators & Celebrities,363,289,False,False,0,https://m.facebook.com/AngeewsChaconFotografia/,139,88.25,2.5833333333333335
oboyhihi,,299,524,False,False,0,,503,16.0,2.25
s.h.u.watanabe,,621,610,False,False,0,,26,148.41666666666666,8.166666666666666
fineartassociation,Non-Profits & Religious Organizations,36053,6744,False,False,0,http://www.fineartassociation.com.br/,2458,165.25,0.9166666666666666
_urblight,,324,942,False,False,0,,52,98.75,1.0833333333333333
ainayukawa,,510,475,False,True,0,,12,0,0
rodzeyez,,1405,3012,False,False,0,,35,565.0833333333334,29.5
co2white,Creators & Celebrities,13295,4900,False,False,8,,217,1266.0,8.0
tentakeda,,530,509,False,True,0,,7,0,0
amazing.photos____,,1367,3926,False,False,0,,76,279.5,3.9166666666666665
ubatherbal_tinggi_my,,201,2784,False,False,0,http://www.wasap.my/+60149809216,72,25.0,1.25
ali.mhd,Creators & Celebrities,1343,935,False,False,9,http://alimhd.wixsite.com/portfolio,261,121.16666666666667,4.333333333333333
nic.athx,,275,281,False,True,0,,109,0,0
limited_local,,992,1325,False,False,1,,234,198.25,12.333333333333334
